-15.000	-30.000	0.000
-45.758	-30.357	0.917
0.157	-45.347	0.220
-15.103	-60.282	0.849
-30.841	-60.172	0.063
-15.566	-75.701	0.406
0.000	-15.000	-15.000
-15.000	-15.000	-15.000
-30.000	-15.000	-15.000
-45.303	-15.959	-15.055
-15.000	-30.000	-15.000
-30.000	-30.000	-15.000
-45.340	-30.705	-15.316
0.659	-45.181	-15.078
-15.169	-45.542	-15.795
-30.531	-45.674	-15.467
0.605	-60.057	-15.676
-15.599	-60.617	-15.634
-30.107	-60.385	-15.006
-15.461	-75.265	-15.133
-15.000	-15.000	-30.000
-30.000	-15.000	-30.000
-45.551	-15.210	-30.521
0.000	-30.000	-30.000
-30.000	-30.000	-30.000
0.286	0.413	-45.900
-30.385	0.005	-45.620
-45.861	1.000	-45.197
-30.871	-15.746	-45.313
-30.967	-30.854	-45.898
30.593	-30.981	-45.989
30.010	-15.631	-45.614
15.962	-15.695	-45.484
0.991	-60.075	-30.510
0.790	-45.864	-30.337
30.000	-30.000	-30.000
45.777	-15.399	-30.306
30.000	-15.000	-30.000
15.000	-15.000	-30.000
0.000	-15.000	-30.000
45.307	0.574	-30.891
30.000	0.000	-30.000
15.000	0.000	-30.000
0.000	0.000	-30.000
30.367	-75.567	-15.705
15.102	-75.049	-15.349
0.258	-75.621	-15.470
30.388	-60.126	-15.750
15.539	-60.311	-15.690
45.169	-45.616	-15.783
30.927	-45.260	-15.731
15.642	-45.813	-15.636
45.960	-30.280	-15.915
30.000	-30.000	-15.000
15.000	-30.000	-15.000
0.000	-30.000	-15.000
45.993	-15.047	-15.742
30.000	-15.000	-15.000
15.000	-15.000	-15.000
30.000	0.000	-15.000
15.573	-75.799	0.925
0.998	-60.706	0.699
45.954	-30.917	0.860
30.000	-30.000	0.000
0.000	-30.000	0.000
30.000	-15.000	0.000
0.000	0.000	0.000
45.042	0.478	0.032
0.000	-15.000	0.000
15.000	-15.000	0.000
45.767	-15.027	0.590
15.000	-30.000	0.000
15.206	-45.542	0.495
30.367	-45.523	0.181
45.804	-45.882	0.576
15.169	-60.239	0.099
30.140	-60.731	0.086
30.000	0.000	15.000
15.000	-15.000	15.000
30.000	-15.000	15.000
45.578	-15.687	15.632
0.000	-30.000	15.000
15.000	-30.000	15.000
30.000	-30.000	15.000
45.316	-30.717	15.301
15.674	-45.299	15.943
30.503	-45.772	15.691
45.928	-45.230	15.703
15.638	-60.202	15.189
30.641	-60.158	15.081
0.645	-75.465	15.709
30.000	0.000	30.000
45.524	0.636	30.596
15.000	-15.000	30.000
30.000	-15.000	30.000
45.491	-15.635	30.523
15.000	-30.000	30.000
30.000	-30.000	30.000
15.891	-45.952	30.254
30.286	-45.229	30.445
15.711	-60.123	30.848
0.976	-15.844	45.020
15.233	-15.785	45.199
0.309	-30.312	45.497
15.104	-30.165	45.922
-15.961	-30.157	45.674
-15.331	-15.464	45.020
-15.841	0.177	45.723
0.776	-60.502	30.094
-30.839	-45.134	30.357
-15.992	-45.853	30.961
0.373	-45.349	30.196
-30.000	-30.000	30.000
-15.000	-30.000	30.000
0.000	-30.000	30.000
-45.945	-15.388	30.483
-30.000	-15.000	30.000
-15.000	-15.000	30.000
0.000	-15.000	30.000
-45.598	0.083	30.516
-15.000	0.000	30.000
-30.384	-60.769	15.217
-15.207	-60.977	15.111
0.607	-60.099	15.005
-30.067	-45.695	15.324
-15.824	-45.038	15.665
0.722	-45.993	15.195
-45.570	-30.601	15.913
-30.000	-30.000	15.000
-15.000	-30.000	15.000
-45.325	-15.750	15.652
-30.000	-15.000	15.000
-15.000	-15.000	15.000
0.000	-15.000	15.000
-15.000	0.000	15.000
0.795	-75.165	0.642
-45.145	-45.688	0.626
-30.091	-45.248	0.915
-15.106	-45.920	0.093
-30.000	-30.000	0.000
-30.000	-15.000	0.000
-15.000	0.000	0.000
-30.000	0.000	0.000
-30.000	15.000	0.000
0.000	30.000	0.000
-15.000	30.000	0.000
-45.210	30.511	0.446
0.758	45.213	0.905
-15.442	45.166	0.450
-30.066	45.408	0.100
-45.595	45.857	0.331
0.188	60.011	0.678
-15.650	75.479	0.724
0.000	0.000	15.000
-30.000	0.000	15.000
-45.850	0.005	15.332
-15.000	15.000	15.000
-30.000	15.000	15.000
-45.590	15.345	15.835
-15.000	30.000	15.000
-30.000	30.000	15.000
-45.012	30.161	15.303
0.323	45.707	15.288
-15.771	45.423	15.251
-30.172	45.796	15.418
-45.369	45.497	15.762
0.624	60.840	15.743
-15.828	60.227	15.827
-30.766	60.646	15.087
-30.000	0.000	30.000
-15.000	15.000	30.000
-30.000	15.000	30.000
-45.533	15.600	30.860
0.000	30.000	30.000
-15.000	30.000	30.000
-30.000	30.000	30.000
-45.009	30.868	30.817
-15.404	45.192	30.020
-30.386	45.447	30.178
0.469	0.985	45.009
-30.675	0.199	45.127
-15.683	15.191	45.804
-30.480	15.170	45.796
0.189	30.072	45.988
-15.441	30.179	45.512
-30.248	30.254	45.459
30.811	30.105	45.043
15.040	30.882	45.647
30.360	15.829	45.978
15.941	15.359	45.986
0.952	15.013	45.096
30.456	0.159	45.758
15.477	0.411	45.937
30.577	45.461	30.673
15.658	45.098	30.126
0.437	45.799	30.656
45.179	30.323	30.142
30.000	30.000	30.000
15.000	30.000	30.000
45.136	15.809	30.780
30.000	15.000	30.000
15.000	15.000	30.000
0.000	15.000	30.000
15.000	0.000	30.000
0.000	0.000	30.000
30.196	60.425	15.094
15.735	60.244	15.788
45.696	45.880	15.412
30.382	45.503	15.350
15.786	45.757	15.227
45.519	30.530	15.390
30.000	30.000	15.000
15.000	30.000	15.000
0.000	30.000	15.000
45.641	15.178	15.649
30.000	15.000	15.000
15.000	15.000	15.000
0.000	15.000	15.000
45.106	0.884	15.272
15.000	0.000	15.000
0.735	75.532	0.330
30.960	60.265	0.754
45.166	45.478	0.328
15.244	45.527	0.683
45.994	30.895	0.472
30.000	30.000	0.000
15.000	30.000	0.000
45.325	15.375	0.690
30.000	0.000	0.000
15.000	0.000	0.000
